Alignment ID,Average Rt(min),Quant mass,Metabolite name,KEGG,Total score,HMDB,Super Class,Class,Sub Class,C115_N,C24_N,D36_N,F20_N,F44_N,G30_N,X117_N,H11_N,H17_N,H35_N,H4_N,R114_N,H46_N,J32_N,J38_N,L28_N,L3_N,L50_N,L6_N,L9_N,L113_N,L112_N,P1_N,P21_N,R25_N,R29_N,R51_N,S15_N,S2_N,W116_N,W14_N,W18_N,W33_N,W37_N,W5_N,X13_N,X22_N,X34_N,X49_N,Y10_N,Y12_N,Y19_N,Y27_N,Y48_N,Y7_N,Y8_N,Z16_N,Z23_N,Z26_N,Z43_N,A41_T,C24_T,C115_T,W116_T,C99_T,D36_T,D65_T,F20_T,F44_T,F69_T,W105_T,J111_T,G30_T,X117_T,G80_T,H11_T,H17_T,H35_T,H4_T,R114_T,H46_T,H63_T,H78_T,H85_T,H91_T,J32_T,J38_T,L28_T,L3_T,L50_T,L52_T,Z58_T,L6_T,L68_T,Y102_T,L75_T,L9_T,L90_T,L95_T,L97_T,L60_T,M72_T,N39_T,O31_T,P1_T,P21_T,P88_T,Q93_T,R25_T,R29_T,R51_T,L64_T,R82_T,S15_T,S2_T,W59_T,J106_T,S86_T,S92_T,T42_T,T45_T,W14_T,W18_T,W33_T,W37_T,W5_T,Y57_T,L61_T,W66_T,L103_T,W73_T,X13_T,X22_T,X34_T,X49_T,L113_T,X94_T,X98_T,Y10_T,Y12_T,Y19_T,Y27_T,Y48_T,L112_T,W101_T,Y7_T,Y8_T,Y89_T,Z16_T,Z23_T,Z26_T,Z43_T,W62_T,M104_T,Z76_T,Z81_T,W108_T,Z84_T,Z87_T,Z96_T
787,14.654,73,Allantoin,C01551,85.9,HMDB0000462,Organoheterocyclic compounds,Azoles,Imidazoles,3.581676015,2.521966996,2.52487504,2.379274882,2.763917579,1.592440395,2.46108219,2.478833419,3.487306059,2.189638718,2.953161621,2.377407333,3.849741051,2.954076854,2.953591749,2.580353577,4.449655714,3.320482228,1.537793615,2.711911486,2.303974406,1.718021595,2.11481553,3.115344557,5.183605569,2.229166751,1.85194047,2.837296439,2.545558056,2.54627903,3.707931907,2.075555297,2.41944376,2.264292859,2.369470329,2.294123974,4.09866572,2.884810013,3.164658406,3.824648494,2.198966167,5.129704478,1.640901106,2.284702076,3.417557268,4.099770286,3.215086926,2.223224578,2.696269184,2.330627433,8.383888699,4.466734437,9.08878909,7.43632784,7.953549676,6.311622492,2.021535852,2.787263233,5.676214708,1.698504777,2.584120167,13.40020879,15.15424358,2.009400877,5.073735949,3.741170788,17.65920686,3.150985998,2.768529259,3.822286103,2.513823088,11.76246027,4.582957848,1.855509272,1.732205572,5.892882294,2.388237086,9.110991365,5.950563577,3.934048485,5.649437843,0.412773137,4.233160555,1.935963919,2.116208378,0.554709464,16.13049039,5.019207184,4.977985384,2.127949931,2.916019553,6.686037172,1.436592403,2.928801551,17.94191729,2.492279318,1.57719902,3.858903733,6.714195443,3.003383974,1.002653872,2.249262226,3.057222834,3.952402836,7.609368564,6.076938215,6.490472182,2.752777676,14.23683878,4.757414441,3.453459769,8.931211411,7.824866006,3.291178048,5.064072186,2.666649327,10.29115367,2.543995349,3.200556271,6.680714062,4.676099679,3.188050829,5.782316971,1.698988711,1.314745331,3.867205748,4.461943211,1.893995349,3.136539199,4.108557691,10.65777404,7.241690754,4.416766493,8.046392837,4.288465797,3.038017803,18.45932192,0.809743095,0.750443366,3.020389649,3.818605698,2.893502496,2.727986224,7.539271755,3.256600341,1.729949109,3.77014348,1.826305961,5.975189504,1.705010832
801,14.88,246,Glutamic acid,C00025,91.7,HMDB0000148,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",6.64140942,10.33318021,6.860319236,18.19904309,8.884576175,4.191778056,8.073361205,8.109653172,5.219295806,10.77185554,8.651260472,4.26713016,8.780608283,13.40575081,11.67868974,7.980695124,14.40235256,11.28022524,7.091003692,4.110650853,7.032616455,7.542849888,4.444167776,10.92474005,8.863312211,7.014635214,4.742332603,14.92494058,11.18222203,8.058556938,0.014989718,8.24950154,7.900507014,6.042971374,11.9220571,7.785356932,2.120416867,16.5361243,10.4214252,8.851941944,8.614374768,15.80101857,4.250821939,8.752186599,15.68428619,9.27121888,7.18280465,6.825895059,7.893769817,7.101647009,18.82152335,11.4889889,11.86441632,13.35140515,16.18105646,14.64828948,8.559257636,25.92120667,13.79984592,11.94605848,8.753910382,14.73060114,16.23919716,7.442521177,15.38670433,16.32203738,0.018330527,9.224551283,7.140275843,2.979791157,3.837093531,14.9972582,7.994041984,8.946454473,3.777883194,0.040378699,5.28334818,17.94770063,16.71620106,9.767806908,5.432040821,9.664372455,12.10082845,14.83774472,17.42220503,4.110779464,10.84585777,9.324366631,7.633650591,4.834035078,14.42953892,15.64688492,6.040384344,13.79191829,22.67739147,18.08471174,7.866247048,0.036238057,17.49809732,23.91689225,7.637058213,4.626459973,11.78266205,12.10175735,12.4993666,7.736576962,0.016355176,6.504860721,7.765647535,14.42690484,8.281312427,8.124596062,0.015852141,10.96089247,18.13623197,10.10520957,6.436828079,4.82532644,7.84445068,15.57191735,0.014343138,3.198137348,10.56253238,3.172714181,5.625313587,19.94393765,14.54493003,5.871436954,13.60017347,9.239883539,16.26593114,0.008787139,10.26453513,16.89445816,0.026046549,10.26661044,7.795661214,5.151709958,0.133365734,16.55166312,10.34104935,6.994448257,9.370271838,8.890291653,5.555991107,7.091947144,8.335601487,5.44527418,0.036037152,3.817821605
803,14.906,57,Shikimic acid,C00493,81.3,HMDB0003070,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,0.110114061,0.091502308,0.105159697,0.091082908,0.083170393,0.072619759,0.073370297,0.08346441,0.124643714,0.074422166,0.076957712,0.094976241,0.182708591,0.920578881,0.06737484,0.103741089,0.097888474,0.098376405,0.066932005,0.071117171,0.103365379,0.054934945,0.125750005,0.11037931,0.124234065,0.083902499,0.089468049,0.096528489,0.06074552,0.117988063,0.620211703,0.099992679,0.107831162,0.11637041,0.084333042,0.097633808,0.161361634,0.156039345,0.19899317,0.131752303,0.079755425,0.118462948,0.069456824,0.428772206,0.847281153,0.136045313,0.142677574,0.127623156,0.12694529,0.071699125,0.084270497,0.095658309,0.168769195,0.136316468,0.137771733,0.134541825,0.071074692,1.896346151,0.070721443,0.072456257,0.095164732,0.07188742,0.174260214,0.134777827,0.073841281,1.092786969,0.094882266,0.104533896,0.136222503,0.152276461,0.200424641,0.065809542,0.099243316,0.077904392,0.081249846,0.114995345,0.102433118,0.106395765,0.059789179,0.098272925,0.13795152,0.080543489,0.125596014,0.063024149,1.047093914,0.210078999,0.170141763,0.146801633,0.074414319,0.104217571,0.110824191,0.105868784,0.10361966,0.108679766,1.404782813,0.158182601,0.089629842,0.115471733,1.108149694,0.109357274,0.084792753,0.148650742,0.831140555,0.116163135,0.106444131,0.153462377,0.084405339,0.089611956,0.064207738,0.083765211,0.15708108,0.133271919,0.12028838,0.130456663,0.071714595,0.092710266,0.129587778,0.165919334,0.083960386,0.087486346,0.117238395,0.142731509,0.107945615,0.087552191,0.140977625,0.09005189,0.139417099,0.05188329,0.129967909,0.194361089,0.092093108,0.095441353,0.081302048,0.104602207,0.115319293,0.553015589,0.067768942,0.075020166,0.273245256,0.134568355,0.133229462,0.071318463,0.134958098,0.203962238,0.167442981,0.077990928,0.132865293,0.107979123,0.124833237,0.132755467
813,15.022,244,Diclofenac,C01690,71.6,HMDB0014724,Benzenoids,Benzene and substituted derivatives,Halobenzenes,0.267121362,0.166868274,0.187821243,0.211286708,0.165584524,0.212279562,0.171280137,0.184712104,0.251533595,0.160075191,0.156487105,0.174733647,0.250931342,0.193325891,0.171342097,0.167819128,0.176983538,0.25880871,0.221154263,0.167738812,0.209770943,0.120380345,0.197053033,0.171906824,0.190975581,0.156806552,0.167962254,0.098728012,0.157710178,0.206688754,0.163619539,0.167009709,0.173625537,0.184570193,0.151371466,0.202906775,0.152487434,0.249922799,0.24167436,0.169391932,0.160728767,0.220004064,0.13904078,0.154505988,0.285402082,0.281037661,0.254243089,0.187613096,0.209285724,0.15821611,0.152618548,0.191009516,0.202180123,0.163446556,0.315470132,0.092699744,0.171486799,0.229296959,0.140005459,0.12583508,0.134068025,0.171455726,0.168219541,0.188499849,0.169279252,0.140076874,0.15574421,0.196050721,0.146890898,0.133349823,0.24222594,0.121951934,0.140766235,0.133676467,0.169677821,0.175292217,0.163819372,0.171971769,0.079596916,0.192776533,0.197831399,0.083618648,0.256382044,0.110944526,0.285845091,0.188193581,0.334473817,0.210300258,0.140803336,0.146384408,0.162328258,0.133155678,0.102344772,0.167720107,0.141606064,0.320797679,0.121201284,0.073315089,0.260647223,0.220449136,0.109647945,0.174728347,0.127231428,0.129815431,0.120201253,0.156667171,0.173067685,0.12251292,0.086754544,0.190509042,0.14272465,0.199434355,0.231219742,0.165544195,0.201531494,0.128826211,0.182589455,0.176088338,0.128734955,0.128088366,0.199926625,0.126196407,0.194710174,0.221578392,0.211566908,0.125268397,0.20877077,0.10482295,0.201148559,0.189561446,0.244903808,0.175678224,0.241343428,0.188235249,0.187758673,0.182460734,0.109987411,0.163699904,0.137644213,0.192749305,0.207030671,0.115550401,0.175814418,0.127392066,0.162806371,0.103147771,0.222632929,0.17321445,0.326129429,0.086441156
815,15.064,73,2-hydroxyundecanoic acid,NA,85,HMDB0059736,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,0.92819557,1.188418094,0.63393538,0.512960091,2.138844483,1.046875987,2.912473063,1.691574909,1.061530082,1.000046399,0.705834553,1.114546986,2.420394102,1.609694913,1.805522938,1.03522577,1.009903784,5.565411159,1.426029753,1.40726059,1.021112438,0.766370774,1.323304542,1.443492067,2.077561094,0.662010108,2.670325916,0.949807953,0.824560691,1.040339747,1.136845069,1.530677561,1.035784245,0.857515883,1.227821403,1.23310082,0.54698966,0.905337034,2.199152292,3.057090056,1.453206823,1.224506141,0.562541507,1.276239365,3.494869529,1.745739723,3.388667093,0.933432731,0.912833828,4.277710318,0.634705166,0.33324906,0.32625145,0.720799855,0.469953221,0.225731395,0.36056934,0.757608731,0.929031731,0.607205958,0.256089399,0.370769418,0.50462401,0.273640898,0.678465024,0.832414514,0.407159988,0.192639232,0.263336406,0.188576595,0.192640738,0.305661923,0.405998763,0.46051667,0.651901916,0.265264591,0.443074536,0.526813259,0.376120418,0.233830018,0.369807058,0.544275966,0.2643876,0.606103623,0.718182594,0.142397778,0.186058854,0.527241032,0.312910621,0.209657142,0.673858055,0.659858467,0.316391554,0.388981004,0.491036948,1.786922463,0.306328878,0.381140696,1.275859355,0.480064465,0.587285075,0.278206875,0.623437674,0.479549026,0.177936126,0.340422471,0.297462285,0.412690878,0.412660951,0.485033599,0.712531015,0.307223829,0.303498596,0.396758737,0.313040073,0.45162389,0.263213478,0.306708555,0.435583052,0.539043855,0.679973925,0.202041736,0.190416125,0.309032312,0.426561082,0.579437748,0.290889675,0.640920601,0.357563578,0.345678387,0.346783819,0.205265682,0.281849891,0.319820446,0.332699036,0.274485781,0.410960269,0.246497861,0.121953107,0.505944983,0.352670311,0.44858002,0.480948541,0.346033382,0.345618126,0.233432288,0.519937455,0.507211131,0.827103089,0.228175104
817,15.103,117,Lauric acid,C02679,86.4,HMDB0000638,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,0.13325498,0.131411784,0.11776417,0.07055672,0.066946013,0.052476978,0.064796435,0.046193426,0.038998445,0.089890361,0.100547001,0.032706969,0.239331818,0.190510664,0.343471452,0.055480118,0.161636452,0.07315571,0.011816859,0.186419142,0.142686434,0.025034848,0.087114541,0.043339431,0.162342564,0.134499454,0.096814727,0.091930283,0.115112718,0.110504036,0.154683561,0.158621748,0.176566401,0.120252771,0.121088343,0.103720634,0.074085089,0.140284193,0.187040627,0.119226107,0.142868458,0.628243983,0.00341298,0.118293873,0.348525449,0.199767122,0.036259399,0.149193106,0.008362187,0.115824884,0.105375554,0.054181571,0.015580735,0.07297357,0.153805452,0.093219747,0.057000003,0.189281705,0.144774257,0.0643824,0.051168944,0.01038607,0.182141704,0.117521879,0.047359742,0.081532387,0.143531342,0.018822255,0.005535059,0.085863826,0.024572042,0.044756869,0.088524275,0.103672629,0.059308776,0.135262947,0.086598003,0.107225568,0.031025998,0.049594843,0.078108607,0.054192462,0.091592806,0.103559036,0.319109317,0.091603385,0.056805028,0.016378026,0.082682353,0.089920139,0.035544498,0.118483387,0.058995925,0.090665487,0.140132403,0.153571387,0.062766819,0.025922098,0.312367785,0.00306218,0.024084772,0.090070966,0.123902725,0.073112428,0.024088868,0.075796235,0.056082206,0.086870012,0.07116323,0.134689623,0.115078299,0.105321082,0.026977566,0.089598685,0.111780927,0.073863179,0.070571312,0.112896307,0.024535059,0.080445286,0.163380276,0.011372991,0.015555009,0.076884421,0.119936091,0.097097786,0.087108048,0.065516318,0.081373391,0.069995066,0.115342587,0.090525167,0.04034307,0.100981282,0.039564604,0.074274503,0.042130773,0.011578274,0.007648685,0.05334665,0.023872264,0.121764514,0.121892771,0.068711236,0.008739439,0.023732283,0.126793237,0.017271153,0.234622851,0.039001536
823,15.359,73,2-keto-l-gluconate,C03342,95.3,HMDB0011732,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,0.577291121,0.763353905,0.847873668,0.875347085,0.528790633,0.515196333,0.740511284,0.567933183,0.75800112,0.42384753,0.530963501,0.611988864,0.886929253,0.671094306,0.851226003,0.479709719,0.491379867,1.848627615,1.116137603,1.560646652,0.792827502,0.486560364,0.793801573,0.850168814,1.349576423,1.007342214,0.702165286,0.238295683,0.634832578,0.57290408,0.316418864,0.524630611,0.501283254,0.001339363,1.141154601,0.396741728,0.496199226,2.055765041,0.798621888,0.643496975,0.59155612,0.764584306,1.26139935,0.754846596,1.126580818,1.052202099,0.598575315,0.485860289,0.609742062,0.796584779,1.86626475,1.016798122,3.493446487,1.205599474,3.663851947,1.788112764,1.37868733,3.702322873,2.159217501,1.753364201,0.502359636,1.656363861,2.246067513,1.811556191,2.87333454,6.277897577,5.110911476,0.599338291,1.432398492,1.455369476,0.90395942,3.998655309,2.56275411,1.519137541,1.270652176,4.78972211,1.184836511,1.080419021,2.532060989,1.040816348,0.879188739,2.862871269,0.446301382,0.690190968,1.164765314,3.429926364,7.509650168,2.121137961,3.415749095,2.674306797,1.485793973,2.301342713,1.626335996,1.200332135,1.492192132,3.559817529,2.568073041,0.878055377,2.838681238,0.692164963,2.110106094,1.135685742,4.67858453,1.307692574,0.854893804,1.162542422,2.535805211,1.069946074,1.710495727,5.490616537,2.756101446,1.73657771,0.322840601,1.124356052,1.220877384,1.547469429,1.261357386,0.993272718,1.929126053,1.403569337,2.643316558,1.260813768,1.32920137,4.436716544,1.235433076,1.802905486,3.810653451,1.697175947,2.569139927,0.679460155,2.80038948,3.051156096,2.213251987,1.643601812,0.742236948,0.766734399,0.743114065,1.260402714,0.395594661,7.568263476,0.623099156,1.072398568,1.0431436,2.076030669,3.03557736,1.521410292,1.208300397,1.882335802,2.025835606,0.781277427
824,15.363,73,2-deoxypentonic acid,NA,89.2,HMDB0059753,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,0.577291121,0.763353905,0.301207338,0.875347085,0.528790633,0.515196333,0.740655805,0.567489373,0.761223722,0.42384753,0.530963501,0.611988864,0.886929253,0.671094306,0.851226003,0.480337814,0.491379867,1.848627615,1.116137603,1.560646652,0.792827502,0.486560364,0.793801573,0.856221546,1.349576423,1.007342214,0.702165286,0.238806738,0.635314541,0.57290408,0.316418864,0.524630611,0.501283254,0.616605349,1.141154601,0.396741728,0.496199226,2.042607954,0.798621888,0.643496975,0.59155612,0.764584306,1.272335329,0.755804391,1.126580818,1.052202099,0.602085058,0.486813555,0.610667838,0.796584779,1.86626475,1.020409548,3.501598843,1.212585304,3.679464522,1.788112764,1.37868733,3.702322873,2.159217501,1.782106509,0.502359636,1.65643977,2.254440125,1.841302312,2.87333454,6.277897577,5.110911476,0.637463422,1.445213402,1.462936623,0.90395942,3.998655309,2.566772681,1.530094167,1.290320153,4.78972211,1.193350166,1.097402598,2.531792703,1.040697151,0.879188739,2.862871269,0.446301382,0.690190968,0.675444737,3.594800808,7.509650168,2.121137961,3.415749095,2.686411415,1.498883643,2.302391505,1.626335996,1.200332135,1.492192132,3.559817529,2.572449718,0.878055377,2.838681238,0.692164963,2.137479968,1.15119112,4.773459205,1.308774412,0.857907532,1.177743601,2.568636956,1.14015575,1.71087689,5.490616537,2.756420479,1.745415605,0.323620886,1.153739521,1.220877384,1.641693528,1.261357386,1.009710223,1.934364991,1.417648701,2.643316558,1.264360353,1.32864108,4.434871433,1.237345128,1.802905486,3.809516202,1.701423976,2.661155275,0.679460155,2.80038948,3.051156096,2.213251987,1.642894811,0.748366555,0.773514478,0.74386403,1.260402714,0.439860986,0.012169336,0.62469148,1.072398568,1.053119917,2.081268943,3.086500686,1.531391242,1.212099683,2.010617517,2.042435689,0.781277427
825,15.371,100,N-acetylmannosamine,C00645,86.4,HMDB0001129,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,0.015506915,0.014775549,0.017245162,0.052482712,0.0586423,0.041232953,0.026466566,0.051233367,0.054528065,0.04605092,0.054928778,0.025028924,0.070892047,0.06382086,0.03860298,0.035535342,0.048946905,0.074337183,0.056002951,0.153616616,0.141180071,0.041950666,0.018991797,0.009942769,0.043785622,0.054433917,0.012700492,0.056222352,0.019533027,0.048615081,0.040109719,0.038086807,0.064682516,0.156094657,0.036832911,0.11630328,0.021821128,0.050591023,0.100211997,0.048683955,0.106095787,0.138029246,0.076898099,0.089345494,0.170157171,0.050242983,0.021059238,0.044015254,0.098276879,0.016124201,0.096337693,0.041416051,0.107772586,0.070577395,0.103254707,0.042208447,0.059967643,0.23887629,0.064872404,0.05707755,0.073655029,0.040776867,0.109461097,0.097834384,0.102595577,0.144504758,0.120840899,0.018170534,0.053757273,0.059205531,0.079253357,0.076355165,0.063022057,0.039266156,0.023570984,0.259002968,0.061537295,0.032904913,0.059019713,0.035110789,0.052249067,0.059127224,0.035991389,0.065289315,0.085738828,0.122709549,0.142311049,0.103963217,0.075030175,0.066552578,0.047465923,0.089349896,0.066730566,0.052740385,0.108542872,0.728910774,0.06234443,0.032061671,0.347946454,0.111209481,0.684155185,0.028974453,0.293008286,0.069258795,0.054260263,0.037464357,0.068011892,0.048928021,0.039717387,0.173982538,0.131867561,0.052016271,0.018168946,0.01947497,0.024133374,0.043039373,0.070599155,0.025190295,0.059007072,0.038173409,0.076254698,0.037487613,0.029818464,0.078368839,0.031079243,0.299046192,0.123325769,0.060642503,0.113923341,0.161886213,0.072179293,0.192987197,0.096733429,0.070361669,0.057339637,0.063191828,0.048495912,0.244553254,0.046543412,0.011095725,0.042712587,0.045112756,0.044873427,0.046698133,0.076894824,0.042808692,0.007718928,0.058532996,0.040312163,0.040524913
845,15.671,73,D-arabinose,NA,98,HMDB0029942,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,1.691604563,3.658308948,1.770932884,13.22609654,2.787284727,2.436127633,0.904567134,2.607215232,1.697223527,1.611235043,2.496022883,3.116131678,3.36964894,2.13949166,2.134665728,2.181698851,1.969883842,3.223313945,2.800152133,2.378711365,1.318538083,3.306825428,2.07153145,16.44993907,1.272396357,1.871146415,2.976283802,2.511782014,1.800884951,1.298427155,1.284675877,2.901059814,2.162916862,2.632267342,2.91987228,1.30880188,2.816976507,4.517706513,2.77205582,1.597001974,1.243972134,3.810807767,3.08373638,4.085582044,5.485304471,3.467196931,1.641513615,2.808419292,2.303279941,3.31694818,18.22545712,5.601159113,10.54929198,6.854453593,4.335320482,6.916084603,11.85995244,30.21028079,14.03113861,8.056292934,11.54051245,13.06264106,10.82789293,1.588395081,15.83247463,9.643634491,5.472452741,11.46101831,3.627785384,3.565373137,5.410140211,3.528981191,9.741338554,5.058664693,1.960375089,11.37246472,3.253577241,22.30744596,15.14212056,16.59053819,5.931543096,7.599033075,14.66181258,7.859369934,10.89253,3.606650912,2.245177564,3.41590829,10.1658997,2.076674892,26.07018533,25.74161841,3.445648085,7.458710784,21.23732959,13.03103612,7.542179418,8.238949894,5.536203213,4.256750268,13.23370576,7.602903539,8.362953913,14.22828159,15.13987295,3.130488882,15.83289219,18.06506425,8.067200796,23.00594576,12.97049842,4.508420756,6.217102778,24.22045547,9.113471128,13.32158584,2.280499551,2.450015112,9.096956909,13.84539112,23.57819336,3.266864117,0.890782273,4.331870664,9.6795231,8.094190979,9.24982929,10.46245062,9.373917232,5.004741404,29.45174632,2.145813321,21.89017763,14.48177219,16.21682029,13.03381416,9.425551048,8.9535809,3.054433578,7.853176124,13.70826599,8.242274575,2.665321148,15.06594742,3.85881606,8.227670303,3.997240699,3.562322437,10.78107732,6.664237533
847,15.717,147,Phthalic acid,C01606,91.1,HMDB0002107,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,0.031805967,0.185696576,0.051706775,0.282329522,0.120099546,0.047197409,0.029781302,0.016442148,0.051749923,0.117918305,0.101682401,0.105425418,0.020332923,0.03716343,0.029109288,0.004803156,0.188165844,0.04990148,0.002332047,0.050586135,0.077299932,0.215448007,0.014736516,0.238985168,0.065118981,0.104587927,0.177518275,0.013409949,0.038348171,0.083826452,0.200833094,0.353423692,0.036007055,0.502170719,0.047254323,0.044644635,0.112618488,0.083255366,0.146628343,0.064721671,0.029298623,0.036493246,0.007106057,0.010760554,0.8321156,0.034450731,0.033263981,0.088414464,0.408532329,0.175891308,4.944941369,0.681051839,0.445537048,0.750837339,0.142812347,0.244916871,0.382941906,0.600883764,0.340731997,0.190871259,0.325753993,0.272096833,0.944898638,0.143524353,0.021352699,0.159272749,0.179911839,0.186231572,0.160813224,0.333080967,0.205248662,0.125053049,2.122921004,0.102945633,0.044384851,0.424144744,0.187426085,0.44763554,0.40875078,0.084426979,0.302162472,0.217475908,0.533641987,1.92371695,0.743303026,1.10158565,0.290457641,0.03921991,0.190899689,0.255258826,0.329947424,0.644903315,0.154777523,0.219156441,0.38265298,0.642289102,0.203665759,0.0028828,0.473199318,0.289073418,0.287272714,0.031584165,1.860840029,3.440661682,0.60542136,0.34819683,0.60714234,4.872600164,0.23085765,0.645965836,0.168873997,0.128720999,0.236647813,0.457373099,0.197313047,0.145587994,0.066781202,0.252207981,0.075638427,3.191841261,0.577539863,0.174570324,0.142172035,0.145223307,0.757909518,0.361816776,0.48918537,0.091327233,0.24591461,0.111240958,1.020909711,0.147904024,0.394697812,0.457884131,0.430684968,0.322431632,0.328368033,0.186676845,0.136413936,0.054503545,0.415245571,0.223421307,0.048777471,0.380173742,0.081013224,0.155856287,0.310343399,0.910206136,0.575212545,0.160709025
